district_code,latitude,longitude,month,loss_type_code,drought_score,flood_score,season_code,calamity_verified
17,19.00662,72.99283,2,1,0.1,0.8,2,0
22,19.83328,73.93924,6,8,0.5,0.4,1,0
25,19.1295,76.80072,4,3,0.75,0.25,3,1
30,17.69092,73.87822,12,1,0.4,0.55,2,0
34,20.91072,78.58214,4,2,0.5,0.35,3,0
32,17.63263,75.79305,11,5,0.9,0.1,2,1
29,16.67287,74.38909,5,5,0.6,0.5,3,0
20,19.29367,77.47679,12,5,0.7,0.3,2,0
15,16.70674,74.40203,2,1,0.2,0.7,2,0
25,19.40699,76.61446,11,1,0.75,0.25,2,0
6,21.04729,79.63934,11,2,0.2,0.6,2,0
34,20.73121,78.69944,3,8,0.5,0.35,2,0
22,19.89618,73.80095,7,8,0.5,0.4,1,0
19,21.23417,78.92654,2,3,0.4,0.4,2,0
19,21.11667,79.01576,10,7,0.4,0.4,1,0
7,20.52773,76.21538,10,1,0.6,0.25,1,0
35,19.92704,77.33769,1,3,0.65,0.25,2,0
29,16.69071,74.4941,7,6,0.6,0.5,1,0
1,19.20662,74.89304,1,3,0.7,0.2,2,0
33,19.23072,73.27801,3,2,0.15,0.7,2,0
29,16.91902,74.53267,5,8,0.6,0.5,3,0
35,19.94991,77.26548,1,5,0.65,0.25,2,0
21,21.1971,74.40313,8,3,0.5,0.4,1,0
4,19.90828,75.17744,9,8,0.8,0.2,1,0
3,21.07018,77.87985,10,4,0.5,0.3,1,1
23,18.11109,75.99038,8,7,0.85,0.15,1,1
24,19.78249,72.96756,1,8,0.2,0.6,2,1
31,16.32842,73.59484,10,5,0.1,0.6,1,1
24,19.82526,72.68884,1,7,0.2,0.6,2,0
23,18.1884,76.08852,7,1,0.85,0.15,1,0
16,18.52498,76.65751,1,6,0.8,0.15,2,0
5,19.05174,75.90873,12,1,0.85,0.15,2,0
12,19.65904,77.19764,10,5,0.7,0.2,1,1
23,18.32504,75.95422,6,4,0.85,0.15,1,1
18,19.02526,72.85785,2,8,0.1,0.75,2,1
7,20.59583,76.35668,12,3,0.6,0.25,2,1
11,21.56633,80.07878,2,6,0.2,0.65,2,0
23,18.2708,76.01003,7,1,0.85,0.15,1,1
3,20.79741,77.68681,11,3,0.5,0.3,2,0
22,19.96002,73.73749,7,1,0.5,0.4,1,1
34,20.8317,78.41428,11,4,0.5,0.35,2,0
25,19.31706,76.89803,1,2,0.75,0.25,2,0
7,20.61583,76.18969,4,4,0.6,0.25,3,0
35,20.26584,77.31467,7,5,0.65,0.25,1,0
35,20.03387,77.23025,10,6,0.65,0.25,1,0
31,16.26792,73.79078,3,2,0.1,0.6,2,0
27,18.45866,73.10754,9,6,0.15,0.65,1,0
34,20.54302,78.51866,9,4,0.5,0.35,1,0
7,20.37156,75.99295,1,2,0.6,0.25,2,0
16,18.33452,76.44507,8,6,0.8,0.15,1,0
6,21.32756,79.79631,1,6,0.2,0.6,2,0
10,20.1502,79.84868,4,8,0.2,0.7,3,0
10,20.27901,80.15811,6,3,0.2,0.7,1,0
34,20.85573,78.52684,4,5,0.5,0.35,3,0
5,18.99653,75.73793,10,7,0.85,0.15,1,0
22,20.02718,73.87705,6,1,0.5,0.4,1,1
5,18.87611,75.84748,7,5,0.85,0.15,1,0
33,19.11044,73.01397,1,5,0.15,0.7,2,1
30,17.68637,73.97388,12,8,0.4,0.55,2,1
10,20.20473,80.02844,11,8,0.2,0.7,2,0
34,20.55796,78.72906,11,3,0.5,0.35,2,0
12,19.81572,77.31647,5,2,0.7,0.2,3,0
10,19.9869,80.02015,4,8,0.2,0.7,3,1
19,21.07023,79.23458,12,2,0.4,0.4,2,0
29,16.71521,74.38547,3,1,0.6,0.5,2,0
30,17.50395,73.83624,3,2,0.4,0.55,2,1
24,19.86085,72.83039,11,1,0.2,0.6,2,1
26,18.40849,73.86096,3,2,0.4,0.5,2,1
24,19.78202,72.69885,6,1,0.2,0.6,1,1
16,18.22447,76.50977,5,7,0.8,0.15,3,0
20,19.22956,77.43057,6,5,0.7,0.3,1,0
35,20.08612,77.32275,6,7,0.65,0.25,1,0
3,20.87851,77.60892,1,4,0.5,0.3,2,0
19,21.26458,79.02361,2,7,0.4,0.4,2,0
14,19.85946,75.93361,7,0,0.75,0.2,1,0
25,19.29793,76.71263,8,1,0.75,0.25,1,1
10,20.13629,79.97024,1,6,0.2,0.7,2,0
19,21.28299,79.28012,2,8,0.4,0.4,2,0
15,16.62241,74.11865,6,2,0.2,0.7,1,0
24,19.64099,72.7529,5,0,0.2,0.6,3,0
6,21.00918,79.7662,10,3,0.2,0.6,1,0
17,19.26302,72.83094,12,2,0.1,0.8,2,0
32,17.79032,75.75755,10,0,0.9,0.1,1,1
3,20.90752,77.64554,2,3,0.5,0.3,2,1
30,17.87866,73.85458,2,7,0.4,0.55,2,0
15,16.65915,74.36427,2,4,0.2,0.7,2,0
33,19.07742,72.94724,3,2,0.15,0.7,2,0
10,20.06262,79.97011,1,8,0.2,0.7,2,1
3,20.82317,77.73034,9,1,0.5,0.3,1,1
2,20.51922,77.18776,11,4,0.6,0.3,2,0
1,19.19065,74.69471,4,3,0.7,0.2,3,0
17,19.27573,72.7586,6,3,0.1,0.8,1,0
33,19.10909,73.06347,10,1,0.15,0.7,1,0
9,20.84416,74.7267,9,5,0.6,0.3,1,1
27,18.60748,73.19884,4,6,0.15,0.65,3,0
18,19.14442,72.91367,2,3,0.1,0.75,2,0
17,19.07087,72.85299,1,1,0.1,0.8,2,0
30,17.79704,73.94101,11,2,0.4,0.55,2,1
7,20.4954,76.20696,6,6,0.6,0.25,1,0
7,20.49058,76.13405,3,5,0.6,0.25,2,1
34,20.91789,78.66579,8,7,0.5,0.35,1,0
24,19.63937,72.85717,10,3,0.2,0.6,1,1
30,17.58836,73.80702,5,0,0.4,0.55,3,1
5,18.96773,75.82365,1,1,0.85,0.15,2,0
1,19.17827,74.80233,6,6,0.7,0.2,1,0
6,21.06112,79.77214,10,4,0.2,0.6,1,1
33,19.32798,73.28667,5,0,0.15,0.7,3,0
34,20.62153,78.52983,5,0,0.5,0.35,3,1
18,19.06367,72.86198,2,0,0.1,0.75,2,0
28,16.81118,73.348,7,5,0.1,0.7,1,0
35,19.98595,77.23855,4,1,0.65,0.25,3,0
2,20.82347,76.96321,5,3,0.6,0.3,3,0
19,21.03798,79.12803,8,7,0.4,0.4,1,0
34,20.73934,78.42588,3,7,0.5,0.35,2,0
12,19.65964,77.01504,10,7,0.7,0.2,1,1
19,21.34405,79.03058,5,6,0.4,0.4,3,0
32,17.78229,75.827,2,2,0.9,0.1,2,0
5,19.15942,75.95835,2,2,0.85,0.15,2,1
28,16.95247,73.35247,4,5,0.1,0.7,3,0
17,19.23859,72.73875,8,7,0.1,0.8,1,0
16,18.32847,76.52927,4,6,0.8,0.15,3,0
33,19.22706,73.27468,8,6,0.15,0.7,1,0
10,20.072,80.05724,12,2,0.2,0.7,2,0
7,20.33765,76.37421,11,4,0.6,0.25,2,0
10,20.03426,79.891,11,8,0.2,0.7,2,0
29,16.89646,74.72689,5,5,0.6,0.5,3,1
33,19.15225,73.07144,9,2,0.15,0.7,1,0
18,18.92186,72.67382,8,6,0.1,0.75,1,0
33,19.20178,73.27375,2,6,0.15,0.7,2,0
32,17.72755,75.93287,9,6,0.9,0.1,1,0
16,18.25601,76.52032,9,1,0.8,0.15,1,0
30,17.65277,73.97653,5,1,0.4,0.55,3,0
14,19.80399,76.01539,12,1,0.75,0.2,2,0
17,19.26216,73.04272,11,1,0.1,0.8,2,0
17,19.23817,72.73535,1,3,0.1,0.8,2,0
5,19.18739,75.74229,12,5,0.85,0.15,2,0
33,19.15744,73.17044,11,4,0.15,0.7,2,0
13,20.90067,75.50209,10,4,0.65,0.35,1,1
20,19.29382,77.48706,1,8,0.7,0.3,2,1
24,19.82293,72.84217,12,8,0.2,0.6,2,0
9,20.74355,74.75365,1,0,0.6,0.3,2,1
10,20.36758,80.03783,2,7,0.2,0.7,2,0
16,18.30613,76.62093,5,4,0.8,0.15,3,0
22,20.15327,73.78906,1,8,0.5,0.4,2,0
28,16.8365,73.44536,10,3,0.1,0.7,1,1
25,19.1286,76.88404,8,0,0.75,0.25,1,0
33,19.02813,73.04465,7,2,0.15,0.7,1,0
17,18.97472,72.76843,3,5,0.1,0.8,2,1
13,21.17964,75.75589,10,5,0.65,0.35,1,1
30,17.66796,73.8676,7,3,0.4,0.55,1,0
9,20.88228,74.75311,5,4,0.6,0.3,3,1
12,19.63149,77.15906,2,2,0.7,0.2,2,0
34,20.5714,78.68791,2,0,0.5,0.35,2,0
21,21.39716,74.37405,7,8,0.5,0.4,1,0
14,19.80022,75.69723,6,5,0.75,0.2,1,0
23,18.05112,76.18471,9,0,0.85,0.15,1,0
11,21.53228,80.21717,9,3,0.2,0.65,1,0
16,18.47298,76.39416,12,4,0.8,0.15,2,1
33,19.15043,73.25403,11,4,0.15,0.7,2,0
28,16.79709,73.46125,10,8,0.1,0.7,1,0
32,17.80864,75.9567,7,5,0.9,0.1,1,0
36,20.49982,78.08694,10,5,0.6,0.35,1,1
21,21.24863,74.43582,1,5,0.5,0.4,2,0
14,19.75798,75.98953,4,3,0.75,0.2,3,1
2,20.82712,76.97433,12,8,0.6,0.3,2,0
21,21.2277,74.25657,12,5,0.5,0.4,2,0
33,19.27324,73.07308,3,8,0.15,0.7,2,0
36,20.35436,77.92924,4,3,0.6,0.35,3,0
17,19.27471,72.78548,9,5,0.1,0.8,1,0
5,18.91042,75.75343,5,5,0.85,0.15,3,0
9,20.95629,74.89537,11,3,0.6,0.3,2,0
28,16.98696,73.49061,8,2,0.1,0.7,1,0
21,21.34564,74.28597,5,8,0.5,0.4,3,0
24,19.73213,72.70573,6,8,0.2,0.6,1,0
35,20.00439,77.06392,10,2,0.65,0.25,1,0
20,19.02904,77.49843,1,6,0.7,0.3,2,1
3,21.09702,77.65204,4,4,0.5,0.3,3,1
2,20.893,76.98345,6,1,0.6,0.3,1,0
33,19.3617,72.96499,10,5,0.15,0.7,1,1
5,19.04093,75.89949,1,0,0.85,0.15,2,0
13,20.97227,75.40587,12,3,0.65,0.35,2,0
17,19.02623,72.83047,7,1,0.1,0.8,1,1
13,20.8814,75.58227,10,5,0.65,0.35,1,1
12,19.7492,77.34873,2,1,0.7,0.2,2,1
11,21.5105,80.35128,12,3,0.2,0.65,2,0
22,19.90477,73.80584,7,3,0.5,0.4,1,0
22,20.18703,73.65657,4,1,0.5,0.4,3,0
19,21.30479,79.12038,3,3,0.4,0.4,2,0
12,19.71065,76.99116,7,8,0.7,0.2,1,1
10,20.17646,79.97769,9,3,0.2,0.7,1,0
31,16.51606,73.78019,1,5,0.1,0.6,2,1
24,19.71246,72.94672,11,7,0.2,0.6,2,0
29,17.01756,74.60519,2,3,0.6,0.5,2,0
11,21.39474,80.15907,6,1,0.2,0.65,1,1
1,18.95744,74.54742,10,4,0.7,0.2,1,0
6,21.11809,79.7735,4,7,0.2,0.6,3,0
15,16.7243,74.30351,9,2,0.2,0.7,1,0
23,18.18686,76.06886,1,7,0.85,0.15,2,0
1,19.07648,74.92578,9,7,0.7,0.2,1,0
5,19.09286,75.91576,11,5,0.85,0.15,2,1
13,20.90543,75.66439,11,0,0.65,0.35,2,1
16,18.48145,76.4881,4,8,0.8,0.15,3,1
3,20.81729,77.56985,7,6,0.5,0.3,1,0
23,18.14049,76.01194,9,8,0.85,0.15,1,1
15,16.79353,74.25564,6,0,0.2,0.7,1,0
33,19.08244,72.918,3,8,0.15,0.7,2,0
25,19.13806,76.57174,4,5,0.75,0.25,3,1
16,18.49113,76.60874,3,1,0.8,0.15,2,0
32,17.69404,75.70174,2,7,0.9,0.1,2,0
33,19.3823,73.1314,8,4,0.15,0.7,1,1
3,20.83145,77.67428,5,3,0.5,0.3,3,1
11,21.45039,80.10794,12,8,0.2,0.65,2,0
11,21.63267,80.334,7,2,0.2,0.65,1,0
14,19.89035,75.9602,12,3,0.75,0.2,2,0
22,20.00695,73.81093,7,3,0.5,0.4,1,0
30,17.51444,74.13782,12,2,0.4,0.55,2,0
15,16.87375,74.09909,4,3,0.2,0.7,3,0
3,20.90714,77.58291,8,6,0.5,0.3,1,0
12,19.78701,77.20989,5,4,0.7,0.2,3,0
15,16.78654,74.40032,4,3,0.2,0.7,3,0
2,20.65982,76.91311,11,0,0.6,0.3,2,0
31,16.30511,73.56591,3,7,0.1,0.6,2,0
16,18.35513,76.69804,5,7,0.8,0.15,3,1
33,19.39034,73.01015,5,4,0.15,0.7,3,1
36,20.4391,77.96474,12,1,0.6,0.35,2,0
26,18.33861,73.85793,1,1,0.4,0.5,2,1
6,21.31331,79.77987,7,5,0.2,0.6,1,0
21,21.56197,74.20263,9,1,0.5,0.4,1,1
20,19.18436,77.42521,5,1,0.7,0.3,3,0
21,21.18677,74.06523,8,6,0.5,0.4,1,0
35,19.95577,77.28369,2,7,0.65,0.25,2,0
24,19.555,72.57705,12,1,0.2,0.6,2,0
31,16.19218,73.49072,5,7,0.1,0.6,3,0
22,20.12329,73.86287,5,6,0.5,0.4,3,0
36,20.30713,78.19742,4,2,0.6,0.35,3,1
22,20.13725,73.90777,12,5,0.5,0.4,2,1
33,19.03378,73.06067,2,5,0.15,0.7,2,1
21,21.39619,74.21562,1,2,0.5,0.4,2,0
33,19.19783,73.15295,1,7,0.15,0.7,2,0
19,20.99465,79.07367,10,3,0.4,0.4,1,1
35,20.13013,77.26445,9,2,0.65,0.25,1,0
10,20.25544,79.94046,2,7,0.2,0.7,2,0
21,21.40196,74.19349,6,0,0.5,0.4,1,1
27,18.46577,73.03881,11,1,0.15,0.65,2,0
22,20.08601,73.69558,4,6,0.5,0.4,3,1
12,19.59504,77.26086,2,8,0.7,0.2,2,0
18,19.14426,72.71795,3,7,0.1,0.75,2,0
4,20.00131,75.25092,7,0,0.8,0.2,1,0
26,18.60776,73.87396,12,8,0.4,0.5,2,0
31,16.24408,73.6945,5,5,0.1,0.6,3,0
8,19.82896,79.30498,2,4,0.3,0.5,2,1
16,18.47664,76.45775,3,8,0.8,0.15,2,0
20,18.98508,77.30023,1,5,0.7,0.3,2,0
13,20.88903,75.37604,3,5,0.65,0.35,2,1
24,19.86149,72.60273,8,4,0.2,0.6,1,1
24,19.75445,72.64501,3,8,0.2,0.6,2,0
31,16.35163,73.76094,9,1,0.1,0.6,1,1
7,20.45984,76.02371,2,0,0.6,0.25,2,0
33,19.31345,73.02909,4,8,0.15,0.7,3,0
29,16.78285,74.60921,1,7,0.6,0.5,2,0
12,19.81772,77.11339,3,0,0.7,0.2,2,1
2,20.7276,77.04519,3,1,0.6,0.3,2,0
9,21.04177,74.87044,11,7,0.6,0.3,2,0
35,20.26558,77.25889,1,7,0.65,0.25,2,1
6,21.34894,79.49016,12,2,0.2,0.6,2,0
31,16.19208,73.59914,4,0,0.1,0.6,3,0
25,19.09356,76.80149,10,8,0.75,0.25,1,1
3,20.99495,77.80953,12,0,0.5,0.3,2,0
3,20.73417,77.63188,10,4,0.5,0.3,1,1
18,19.13463,72.94847,1,4,0.1,0.75,2,1
1,19.22079,74.54382,4,3,0.7,0.2,3,0
16,18.42558,76.61964,1,2,0.8,0.15,2,0
2,20.90354,77.14658,4,8,0.6,0.3,3,1
12,19.82558,77.23268,6,5,0.7,0.2,1,0
12,19.66964,77.09998,3,4,0.7,0.2,2,0
34,20.75581,78.60323,11,6,0.5,0.35,2,0
29,16.97119,74.54018,1,1,0.6,0.5,2,0
11,21.43681,80.07689,3,6,0.2,0.65,2,0
4,19.69497,75.48845,5,6,0.8,0.2,3,0
19,21.14976,78.94126,5,1,0.4,0.4,3,0
8,19.88625,79.46813,3,4,0.3,0.5,2,1
34,20.74699,78.73734,9,8,0.5,0.35,1,0
34,20.76648,78.50476,7,8,0.5,0.35,1,0
19,21.26762,78.90105,7,4,0.4,0.4,1,1
24,19.89905,72.83648,8,4,0.2,0.6,1,1
10,20.37583,79.85633,7,4,0.2,0.7,1,1
31,16.47694,73.76768,7,2,0.1,0.6,1,0
20,19.16831,77.29479,9,3,0.7,0.3,1,1
20,19.12433,77.16975,11,5,0.7,0.3,2,1
33,19.24779,73.23796,6,3,0.15,0.7,1,0
21,21.3776,74.309,10,0,0.5,0.4,1,1
31,16.43505,73.67446,3,4,0.1,0.6,2,0
8,20.07197,79.48526,8,1,0.3,0.5,1,1
34,20.91537,78.66628,12,0,0.5,0.35,2,1
26,18.66083,73.85255,7,2,0.4,0.5,1,0
33,19.1162,73.28282,3,3,0.15,0.7,2,0
16,18.50598,76.56263,3,6,0.8,0.15,2,0
4,19.87282,75.19999,8,1,0.8,0.2,1,1
22,20.01082,73.82493,12,4,0.5,0.4,2,0
18,19.03819,72.92663,5,1,0.1,0.75,3,0
19,21.01304,78.98459,12,4,0.4,0.4,2,0
3,20.75345,77.55462,12,7,0.5,0.3,2,0
21,21.40362,74.32139,10,6,0.5,0.4,1,0
24,19.56844,72.94235,1,6,0.2,0.6,2,0
34,20.64226,78.58566,5,1,0.5,0.35,3,1
22,20.05961,73.76564,2,3,0.5,0.4,2,0
3,21.04872,77.61109,1,8,0.5,0.3,2,1
15,16.72033,74.29097,10,2,0.2,0.7,1,0
14,19.65144,75.7064,10,7,0.75,0.2,1,0
36,20.28855,78.12294,12,1,0.6,0.35,2,0
13,21.11483,75.60949,3,2,0.65,0.35,2,0
15,16.57664,74.41735,3,6,0.2,0.7,2,0
11,21.50448,80.39908,1,0,0.2,0.65,2,0
34,20.8451,78.44821,12,0,0.5,0.35,2,0
7,20.61866,76.22722,5,0,0.6,0.25,3,1
20,19.13709,77.25279,4,6,0.7,0.3,3,0
22,19.94611,73.5908,7,0,0.5,0.4,1,0
17,19.22092,72.8943,1,5,0.1,0.8,2,0
28,16.81857,73.44419,9,8,0.1,0.7,1,1
21,21.20099,74.32531,8,4,0.5,0.4,1,1
10,20.28384,79.9876,5,6,0.2,0.7,3,0
19,21.06513,78.90225,11,1,0.4,0.4,2,0
30,17.85478,74.04917,9,6,0.4,0.55,1,0
36,20.30089,78.28657,12,5,0.6,0.35,2,0
31,16.4476,73.59375,4,3,0.1,0.6,3,0
30,17.67621,73.84854,5,5,0.4,0.55,3,0
36,20.39908,78.22877,9,5,0.6,0.35,1,0
24,19.63279,72.92367,1,1,0.2,0.6,2,0
17,19.11793,72.99378,1,0,0.1,0.8,2,0
14,19.82047,76.02635,11,7,0.75,0.2,2,0
21,21.20989,74.33734,3,8,0.5,0.4,2,0
8,19.82068,79.25571,1,2,0.3,0.5,2,0
20,19.18229,77.38677,5,3,0.7,0.3,3,0
32,17.74811,75.72199,10,7,0.9,0.1,1,0
4,19.81814,75.22529,7,7,0.8,0.2,1,0
5,19.14284,75.72987,7,3,0.85,0.15,1,1
29,16.70246,74.75156,12,8,0.6,0.5,2,0
4,19.81827,75.24581,7,8,0.8,0.2,1,0
3,20.94659,77.91246,9,4,0.5,0.3,1,1
7,20.70661,76.36156,10,7,0.6,0.25,1,0
17,19.10404,73.04027,2,2,0.1,0.8,2,0
24,19.55558,72.75058,11,6,0.2,0.6,2,0
19,21.07603,79.06157,3,3,0.4,0.4,2,0
32,17.78215,75.82019,2,5,0.9,0.1,2,1
17,19.10071,72.8411,8,2,0.1,0.8,1,0
36,20.43447,78.1865,9,2,0.6,0.35,1,0
7,20.58192,76.11287,7,6,0.6,0.25,1,0
5,18.89715,75.72413,6,8,0.85,0.15,1,0
1,19.12113,74.5855,4,1,0.7,0.2,3,0
18,18.96654,73.04943,1,8,0.1,0.75,2,0
1,19.16771,74.73658,6,5,0.7,0.2,1,0
8,19.94285,79.1272,3,2,0.3,0.5,2,1
13,20.99769,75.37146,7,0,0.65,0.35,1,0
16,18.28755,76.66439,12,1,0.8,0.15,2,0
2,20.54807,76.96424,3,5,0.6,0.3,2,1
36,20.44775,77.98414,7,3,0.6,0.35,1,1
15,16.70768,74.09379,12,5,0.2,0.7,2,1
10,20.03642,80.06987,5,7,0.2,0.7,3,0
15,16.71455,74.23262,5,3,0.2,0.7,3,0
23,18.12319,76.19247,11,2,0.85,0.15,2,0
18,19.04846,72.76879,12,6,0.1,0.75,2,0
34,20.57889,78.55584,7,6,0.5,0.35,1,0
34,20.88608,78.72114,5,6,0.5,0.35,3,0
14,19.72186,75.706,8,0,0.75,0.2,1,0
28,17.06291,73.16414,8,3,0.1,0.7,1,0
17,18.91097,72.68484,10,3,0.1,0.8,1,1
24,19.56542,72.86483,11,1,0.2,0.6,2,1
32,17.57188,75.94734,12,2,0.9,0.1,2,1
11,21.39353,80.13111,11,3,0.2,0.65,2,0
33,19.39491,73.00249,8,4,0.15,0.7,1,1
12,19.64702,77.00942,5,4,0.7,0.2,3,0
18,19.1468,72.96398,2,3,0.1,0.75,2,0
28,17.12727,73.46931,12,5,0.1,0.7,2,1
4,19.7455,75.30421,11,0,0.8,0.2,2,1
2,20.70479,76.95718,8,0,0.6,0.3,1,0
12,19.60617,77.28155,3,2,0.7,0.2,2,0
4,19.73779,75.1674,12,6,0.8,0.2,2,1
16,18.32184,76.62722,5,3,0.8,0.15,3,0
12,19.58444,77.18882,4,1,0.7,0.2,3,0
34,20.78992,78.60028,6,6,0.5,0.35,1,0
31,16.33558,73.58039,2,4,0.1,0.6,2,0
22,20.1255,73.91939,4,2,0.5,0.4,3,1
9,20.87811,74.96331,1,3,0.6,0.3,2,0
8,20.13662,79.30671,2,4,0.3,0.5,2,0
25,19.44679,76.82708,6,1,0.75,0.25,1,1
33,19.37915,73.10911,4,3,0.15,0.7,3,1
23,18.08646,75.95861,11,1,0.85,0.15,2,0
18,19.10215,72.8915,8,8,0.1,0.75,1,0
4,19.92555,75.5199,4,2,0.8,0.2,3,1
14,19.7138,75.82849,7,5,0.75,0.2,1,1
32,17.82158,75.80871,8,6,0.9,0.1,1,0
8,19.76792,79.37497,6,1,0.3,0.5,1,1
23,18.20556,75.98951,3,5,0.85,0.15,2,0
34,20.54889,78.53479,4,2,0.5,0.35,3,1
28,17.00061,73.13171,11,4,0.1,0.7,2,0
32,17.81462,75.91344,8,5,0.9,0.1,1,0
16,18.3623,76.37595,9,1,0.8,0.15,1,0
25,19.13583,76.77123,12,3,0.75,0.25,2,1
31,16.22455,73.60279,2,0,0.1,0.6,2,0
16,18.28828,76.61943,11,2,0.8,0.15,2,0
14,19.98304,75.70553,10,3,0.75,0.2,1,1
9,20.75707,74.62603,8,6,0.6,0.3,1,0
15,16.51697,74.29995,9,6,0.2,0.7,1,0
24,19.51757,72.71736,7,3,0.2,0.6,1,1
3,21.12655,77.56754,11,8,0.5,0.3,2,0
6,21.13661,79.58063,5,4,0.2,0.6,3,0
27,18.57426,73.2653,7,0,0.15,0.65,1,0
15,16.59397,74.43199,7,5,0.2,0.7,1,1
27,18.35331,73.23371,7,4,0.15,0.65,1,1
14,19.80565,75.79233,5,7,0.75,0.2,3,1
7,20.70404,76.04525,4,1,0.6,0.25,3,0
27,18.33054,73.31022,10,7,0.15,0.65,1,0
32,17.87552,75.85824,8,5,0.9,0.1,1,1
17,19.0984,72.71024,10,4,0.1,0.8,1,1
9,21.06084,74.84534,8,3,0.6,0.3,1,1
1,19.14781,74.86052,1,2,0.7,0.2,2,1
15,16.71369,74.1543,8,1,0.2,0.7,1,1
4,19.97635,75.23195,1,4,0.8,0.2,2,0
30,17.51326,74.14085,7,1,0.4,0.55,1,1
2,20.51597,77.11538,8,0,0.6,0.3,1,1
3,20.91558,77.6486,12,3,0.5,0.3,2,0
22,20.10968,73.61061,7,3,0.5,0.4,1,0
17,19.23806,72.99526,3,3,0.1,0.8,2,0
24,19.64013,72.71874,1,8,0.2,0.6,2,0
13,20.98433,75.55149,5,3,0.65,0.35,3,0
10,20.08501,79.87893,2,5,0.2,0.7,2,1
4,19.78369,75.50164,2,1,0.8,0.2,2,0
12,19.57233,77.00482,12,1,0.7,0.2,2,0
19,21.1273,79.03761,9,0,0.4,0.4,1,0
13,20.97736,75.37086,1,8,0.65,0.35,2,0
16,18.40152,76.61873,12,8,0.8,0.15,2,1
7,20.68739,76.17723,4,7,0.6,0.25,3,1
1,19.16287,74.76947,3,4,0.7,0.2,2,0
7,20.63917,76.26652,10,7,0.6,0.25,1,0
1,19.0497,74.70036,1,4,0.7,0.2,2,1
2,20.68836,77.01757,11,3,0.6,0.3,2,0
32,17.53948,75.95828,10,8,0.9,0.1,1,1
34,20.77562,78.45412,5,3,0.5,0.35,3,0
18,19.04591,72.83139,9,0,0.1,0.75,1,0
14,20.0397,75.94101,10,2,0.75,0.2,1,0
24,19.82172,72.92574,1,1,0.2,0.6,2,0
31,16.25216,73.55673,1,3,0.1,0.6,2,0
27,18.58621,73.33806,1,3,0.15,0.65,2,0
15,16.74708,74.24734,4,7,0.2,0.7,3,0
27,18.45762,73.32983,12,3,0.15,0.65,2,0
9,20.87088,74.61407,7,2,0.6,0.3,1,0
19,21.10008,78.91133,11,7,0.4,0.4,2,0
26,18.3243,74.00192,11,2,0.4,0.5,2,1
13,21.06403,75.75141,12,2,0.65,0.35,2,0
34,20.73177,78.5045,7,4,0.5,0.35,1,1
29,17.05118,74.70848,5,1,0.6,0.5,3,0
27,18.45924,73.07034,10,1,0.15,0.65,1,0
25,19.20318,76.64672,8,6,0.75,0.25,1,0
15,16.5623,74.10569,5,1,0.2,0.7,3,0
13,21.0905,75.63736,9,4,0.65,0.35,1,1
8,19.90344,79.45855,8,4,0.3,0.5,1,1
3,20.76136,77.55831,8,2,0.5,0.3,1,0
17,19.24742,72.84762,5,1,0.1,0.8,3,1
1,19.00383,74.86378,8,5,0.7,0.2,1,1
5,19.051,75.72624,12,4,0.85,0.15,2,0
27,18.46406,73.12465,12,4,0.15,0.65,2,0
27,18.41772,73.337,8,7,0.15,0.65,1,0
19,21.28341,79.12361,1,3,0.4,0.4,2,0
15,16.74494,74.18696,3,6,0.2,0.7,2,0
10,20.29167,80.00579,8,6,0.2,0.7,1,0
17,18.8816,72.80496,12,5,0.1,0.8,2,0
15,16.6713,74.31836,6,7,0.2,0.7,1,1
1,19.22421,74.81333,12,0,0.7,0.2,2,0
22,20.14424,73.74226,6,2,0.5,0.4,1,1
5,19.04859,75.83484,9,8,0.85,0.15,1,0
14,19.76254,75.94673,8,2,0.75,0.2,1,0
14,19.67049,75.90127,7,6,0.75,0.2,1,0
18,19.21987,72.84222,4,3,0.1,0.75,3,0
34,20.81447,78.53168,5,1,0.5,0.35,3,0
20,19.019,77.20667,10,8,0.7,0.3,1,0
31,16.34896,73.64481,1,8,0.1,0.6,2,0
17,19.16448,72.83105,12,0,0.1,0.8,2,0
32,17.82584,75.74759,12,4,0.9,0.1,2,1
25,19.46338,76.71333,3,0,0.75,0.25,2,1
5,18.87482,75.76862,9,0,0.85,0.15,1,1
2,20.86879,76.91663,5,8,0.6,0.3,3,0
26,18.46614,74.00193,5,1,0.4,0.5,3,1
29,17.00012,74.46666,9,7,0.6,0.5,1,0
35,20.15845,77.06014,1,8,0.65,0.25,2,0
30,17.84943,73.98008,1,3,0.4,0.55,2,0
12,19.54416,77.19274,9,5,0.7,0.2,1,0
35,20.04702,77.3286,3,4,0.65,0.25,2,0
30,17.79855,74.05076,9,4,0.4,0.55,1,1
36,20.21972,78.19838,7,4,0.6,0.35,1,1
19,21.2933,78.99024,7,2,0.4,0.4,1,0
1,19.09416,74.72696,8,8,0.7,0.2,1,1
30,17.82065,73.90844,4,6,0.4,0.55,3,0
14,19.84435,75.83513,3,7,0.75,0.2,2,0
3,20.9194,77.86419,3,1,0.5,0.3,2,0
18,19.06281,72.97382,1,2,0.1,0.75,2,1
27,18.37726,73.11175,7,2,0.15,0.65,1,0
12,19.76009,77.1139,10,3,0.7,0.2,1,1
8,19.97831,79.36157,2,0,0.3,0.5,2,0
